Pais,Code,Ano,Eolica,Solar,Outras Fontes,Hidroeletrica,Continente,Sub-região
Thailand,THA,1986,0.0,0.0,0.0,5.5317,Asia,South-eastern Asia
Thailand,THA,1987,0.0,0.0,0.00492,4.05623,Asia,South-eastern Asia
Thailand,THA,1988,0.0,0.0,0.03019,3.71817,Asia,South-eastern Asia
Thailand,THA,1989,0.0,0.0,0.02157,5.51221,Asia,South-eastern Asia
Thailand,THA,1990,0.0,0.0,0.025009,4.90011,Asia,South-eastern Asia
Thailand,THA,1991,0.0,0.0,0.029667,4.50535,Asia,South-eastern Asia
Thailand,THA,1992,0.0,0.0,0.020861,4.15894,Asia,South-eastern Asia
Thailand,THA,1993,0.0,0.0,0.029429,3.612501,Asia,South-eastern Asia
Thailand,THA,1994,0.0,0.0,0.05076354,4.403602,Asia,South-eastern Asia
Thailand,THA,1995,0.0,0.0,0.14274906,6.593011,Asia,South-eastern Asia
Thailand,THA,1996,0.0,0.0,0.20712081,7.215002,Asia,South-eastern Asia
Thailand,THA,1997,0.0,0.0,0.273500265,7.082,Asia,South-eastern Asia
Thailand,THA,1998,0.0,0.0,0.309511095,5.088822,Asia,South-eastern Asia
Thailand,THA,1999,0.0,0.0,0.447433287,3.409668,Asia,South-eastern Asia
Thailand,THA,2000,0.0,0.0,0.526897491,5.891444,Asia,South-eastern Asia
Thailand,THA,2001,0.0,0.0,0.621087839,6.174345,Asia,South-eastern Asia
Thailand,THA,2002,0.0,0.0,0.752402167,7.36694,Asia,South-eastern Asia
Thailand,THA,2003,0.0,0.0,1.231493312,7.207755,Asia,South-eastern Asia
Thailand,THA,2004,0.0,0.0,1.841917895,5.896294,Asia,South-eastern Asia
Thailand,THA,2005,0.0,0.0,1.856268039,5.671181,Asia,South-eastern Asia
Thailand,THA,2006,0.000131,0.03648,1.989577895,7.95005,Asia,South-eastern Asia
Thailand,THA,2007,0.000394,0.03876,2.419469854,7.961357,Asia,South-eastern Asia
Thailand,THA,2008,0.000482,0.03888,2.139686233,6.95069,Asia,South-eastern Asia
Thailand,THA,2009,0.001,0.0444,2.252298026,6.965736,Asia,South-eastern Asia
Thailand,THA,2010,0.003924,0.05832,3.36561349,5.346753,Asia,South-eastern Asia
Thailand,THA,2011,0.005,0.09444,3.979047259,7.934922,Asia,South-eastern Asia
Thailand,THA,2012,0.017179,0.498475,4.696401945,8.431217,Asia,South-eastern Asia
Thailand,THA,2013,0.351304,1.257475,5.626381489,5.412084,Asia,South-eastern Asia
Thailand,THA,2014,0.396,1.933475,6.717463143,5.163573,Asia,South-eastern Asia
Thailand,THA,2015,0.328,2.378,7.336832322,3.760733,Asia,South-eastern Asia
Thailand,THA,2016,0.345,3.377,8.816594342,3.543078,Asia,South-eastern Asia
Thailand,THA,2017,1.109,4.543,9.293569923,4.687186,Asia,South-eastern Asia
Thailand,THA,2018,1.641,4.537,11.74623394,7.597013,Asia,South-eastern Asia
Thailand,THA,2019,2.242153395,4.567853753,14.59366382,6.309958,Asia,South-eastern Asia
Thailand,THA,2020,2.242153395,4.567853753,13.69211535,4.539848,Asia,South-eastern Asia
Trinidad and Tobago,TTO,1965,0.0,0.0,0.0,0.0,Americas,Latin America and the Caribbean
Trinidad and Tobago,TTO,1966,0.0,0.0,0.0,0.0,Americas,Latin America and the Caribbean
Trinidad and Tobago,TTO,1967,0.0,0.0,0.0,0.0,Americas,Latin America and the Caribbean
Trinidad and Tobago,TTO,1968,0.0,0.0,0.0,0.0,Americas,Latin America and the Caribbean
Trinidad and Tobago,TTO,1969,0.0,0.0,0.0,0.0,Americas,Latin America and the Caribbean
Trinidad and Tobago,TTO,1970,0.0,0.0,0.0,0.0,Americas,Latin America and the Caribbean
Trinidad and Tobago,TTO,1971,0.0,0.0,0.035,0.0,Americas,Latin America and the Caribbean
Trinidad and Tobago,TTO,1972,0.0,0.0,0.035,0.0,Americas,Latin America and the Caribbean
Trinidad and Tobago,TTO,1973,0.0,0.0,0.029,0.0,Americas,Latin America and the Caribbean
Trinidad and Tobago,TTO,1974,0.0,0.0,0.025,0.0,Americas,Latin America and the Caribbean
Trinidad and Tobago,TTO,1975,0.0,0.0,0.023,0.0,Americas,Latin America and the Caribbean
Trinidad and Tobago,TTO,1976,0.0,0.0,0.019,0.0,Americas,Latin America and the Caribbean
Trinidad and Tobago,TTO,1977,0.0,0.0,0.023,0.0,Americas,Latin America and the Caribbean
Trinidad and Tobago,TTO,1978,0.0,0.0,0.029,0.0,Americas,Latin America and the Caribbean
Trinidad and Tobago,TTO,1979,0.0,0.0,0.029,0.0,Americas,Latin America and the Caribbean
Trinidad and Tobago,TTO,1980,0.0,0.0,0.026,0.0,Americas,Latin America and the Caribbean
Trinidad and Tobago,TTO,1981,0.0,0.0,0.019,0.0,Americas,Latin America and the Caribbean
Trinidad and Tobago,TTO,1982,0.0,0.0,0.018,0.0,Americas,Latin America and the Caribbean
Trinidad and Tobago,TTO,1983,0.0,0.0,0.016,0.0,Americas,Latin America and the Caribbean
Trinidad and Tobago,TTO,1984,0.0,0.0,0.013,0.0,Americas,Latin America and the Caribbean
Trinidad and Tobago,TTO,1985,0.0,0.0,0.017,0.0,Americas,Latin America and the Caribbean
Trinidad and Tobago,TTO,1986,0.0,0.0,0.026,0.0,Americas,Latin America and the Caribbean
Trinidad and Tobago,TTO,1987,0.0,0.0,0.031,0.0,Americas,Latin America and the Caribbean
Trinidad and Tobago,TTO,1988,0.0,0.0,0.027,0.0,Americas,Latin America and the Caribbean
Trinidad and Tobago,TTO,1989,0.0,0.0,0.026,0.0,Americas,Latin America and the Caribbean
Trinidad and Tobago,TTO,1990,0.0,0.0,0.031,0.0,Americas,Latin America and the Caribbean
Trinidad and Tobago,TTO,1991,0.0,0.0,0.025,0.0,Americas,Latin America and the Caribbean
Trinidad and Tobago,TTO,1992,0.0,0.0,0.03,0.0,Americas,Latin America and the Caribbean
Trinidad and Tobago,TTO,1993,0.0,0.0,0.028,0.0,Americas,Latin America and the Caribbean
Trinidad and Tobago,TTO,1994,0.0,0.0,0.032,0.0,Americas,Latin America and the Caribbean
Trinidad and Tobago,TTO,1995,0.0,0.0,0.033,0.0,Americas,Latin America and the Caribbean
Trinidad and Tobago,TTO,1996,0.0,0.0,0.017,0.0,Americas,Latin America and the Caribbean
Trinidad and Tobago,TTO,1997,0.0,0.0,0.018,0.0,Americas,Latin America and the Caribbean
Trinidad and Tobago,TTO,1998,0.0,0.0,0.018,0.0,Americas,Latin America and the Caribbean
Trinidad and Tobago,TTO,1999,0.0,0.0,0.018,0.0,Americas,Latin America and the Caribbean
Trinidad and Tobago,TTO,2000,0.0,0.000127,0.02,0.0,Americas,Latin America and the Caribbean
Trinidad and Tobago,TTO,2001,0.0,0.000635,0.029,0.0,Americas,Latin America and the Caribbean
Trinidad and Tobago,TTO,2002,0.0,0.000965,0.026,0.0,Americas,Latin America and the Caribbean
Trinidad and Tobago,TTO,2003,0.0,0.001498,0.012,0.0,Americas,Latin America and the Caribbean
Trinidad and Tobago,TTO,2004,0.0,0.002175,0.023,0.0,Americas,Latin America and the Caribbean
Trinidad and Tobago,TTO,2005,0.0,0.002339,0.022,0.0,Americas,Latin America and the Caribbean
Trinidad and Tobago,TTO,2006,0.0,0.002686,0.026,0.0,Americas,Latin America and the Caribbean
Trinidad and Tobago,TTO,2007,0.0,0.002881,0.019,0.0,Americas,Latin America and the Caribbean
Trinidad and Tobago,TTO,2008,0.0,0.00313,0.02,0.0,Americas,Latin America and the Caribbean
Trinidad and Tobago,TTO,2009,0.0,0.003535,0.019,0.0,Americas,Latin America and the Caribbean
Trinidad and Tobago,TTO,2010,0.0,0.004004,0.0,0.0,Americas,Latin America and the Caribbean
Trinidad and Tobago,TTO,2011,0.0,0.004004,0.0,0.0,Americas,Latin America and the Caribbean
Trinidad and Tobago,TTO,2012,0.0,0.004004,0.0,0.0,Americas,Latin America and the Caribbean
Trinidad and Tobago,TTO,2013,0.0,0.004004,0.0,0.0,Americas,Latin America and the Caribbean
Trinidad and Tobago,TTO,2014,0.0,0.004488,0.0,0.0,Americas,Latin America and the Caribbean
Trinidad and Tobago,TTO,2015,0.0,0.005151,0.0,0.0,Americas,Latin America and the Caribbean
Trinidad and Tobago,TTO,2016,0.0,0.005151,0.0,0.0,Americas,Latin America and the Caribbean
Trinidad and Tobago,TTO,2017,0.0,0.005151,0.0,0.0,Americas,Latin America and the Caribbean
Trinidad and Tobago,TTO,2018,0.0,0.004669991,0.0,0.0,Americas,Latin America and the Caribbean
Trinidad and Tobago,TTO,2019,0.0,0.004669991,0.0,0.0,Americas,Latin America and the Caribbean
Trinidad and Tobago,TTO,2020,0.0,0.004671,0.0,0.0,Americas,Latin America and the Caribbean
Turkey,TUR,1965,0.0,0.0,0.1,2.179,Asia,Western Asia
Turkey,TUR,1966,0.0,0.0,0.122,2.3381,Asia,Western Asia
Turkey,TUR,1967,0.0,0.0,0.173,2.3818,Asia,Western Asia
Turkey,TUR,1968,0.0,0.0,0.179,3.1748,Asia,Western Asia
Turkey,TUR,1969,0.0,0.0,0.178,3.4449,Asia,Western Asia
Turkey,TUR,1970,0.0,0.0,0.166,3.0328,Asia,Western Asia
Turkey,TUR,1971,0.0,0.0,0.162,2.6102,Asia,Western Asia
Turkey,TUR,1972,0.0,0.0,0.175,3.2042,Asia,Western Asia
Turkey,TUR,1973,0.0,0.0,0.197,2.6034,Asia,Western Asia
Turkey,TUR,1974,0.0,0.0,0.207,3.3558,Asia,Western Asia
Turkey,TUR,1975,0.0,0.0,0.22,5.9036,Asia,Western Asia
Turkey,TUR,1976,0.0,0.0,0.161,8.3748,Asia,Western Asia
Turkey,TUR,1977,0.0,0.0,0.218,8.5723,Asia,Western Asia
Turkey,TUR,1978,0.0,0.0,0.137,9.3348,Asia,Western Asia
Turkey,TUR,1979,0.0,0.0,0.145,10.2889,Asia,Western Asia
Turkey,TUR,1980,0.0,0.0,0.136,11.3482,Asia,Western Asia
Turkey,TUR,1981,0.0,0.0,0.11,12.6161,Asia,Western Asia
Turkey,TUR,1982,0.0,0.0,0.0,14.1667,Asia,Western Asia
Turkey,TUR,1983,0.0,0.0,0.0,11.3427,Asia,Western Asia
Turkey,TUR,1984,0.0,0.0,0.0221,13.4263,Asia,Western Asia
Turkey,TUR,1985,0.0,0.0,0.006,12.0449,Asia,Western Asia
Turkey,TUR,1986,0.0,0.0,0.0436,11.8726,Asia,Western Asia
Turkey,TUR,1987,0.0,0.0,0.0579,18.6178,Asia,Western Asia
Turkey,TUR,1988,0.0,0.0,0.0684,28.9496,Asia,Western Asia
Turkey,TUR,1989,0.0,0.0,0.0626,17.9396,Asia,Western Asia
Turkey,TUR,1990,0.0,0.0,0.0801,23.1476,Asia,Western Asia
Turkey,TUR,1991,0.0,0.0,0.1197,22.6833,Asia,Western Asia
Turkey,TUR,1992,0.0,0.0,0.1167,26.568,Asia,Western Asia
Turkey,TUR,1993,0.0,0.0,0.134,33.9509,Asia,Western Asia
Turkey,TUR,1994,0.0,0.0,0.13,30.5859,Asia,Western Asia
Turkey,TUR,1995,0.0,0.0,0.3083,35.5409,Asia,Western Asia
Turkey,TUR,1996,0.0,0.0,0.2591,40.4752,Asia,Western Asia
Turkey,TUR,1997,0.0,0.0,0.3768,39.8161,Asia,Western Asia
Turkey,TUR,1998,0.0055,0.0,0.326,42.229,Asia,Western Asia
Turkey,TUR,1999,0.0205,0.0,0.2139,34.6775,Asia,Western Asia
Turkey,TUR,2000,0.0334,0.0,0.2415,30.8785,Asia,Western Asia
Turkey,TUR,2001,0.0624,0.0,0.2736,24.0099,Asia,Western Asia
Turkey,TUR,2002,0.048,0.0,0.2346,33.6838,Asia,Western Asia
Turkey,TUR,2003,0.0614,0.0,0.1676,35.3295,Asia,Western Asia
Turkey,TUR,2004,0.0577,0.0,0.1692,46.0837,Asia,Western Asia
Turkey,TUR,2005,0.059,0.0,0.1284,39.5605,Asia,Western Asia
Turkey,TUR,2006,0.1305,0.0,0.14785,44.2442,Asia,Western Asia
Turkey,TUR,2007,0.3511,0.0,0.254942,35.8508,Asia,Western Asia
Turkey,TUR,2008,0.8465,0.0,0.304695,33.2698,Asia,Western Asia
Turkey,TUR,2009,1.49537,0.0,0.687389,35.9584,Asia,Western Asia
Turkey,TUR,2010,2.91643,0.0024,1.001144,51.79546,Asia,Western Asia
Turkey,TUR,2011,4.7239,0.002861538,1.037141,52.33856,Asia,Western Asia
Turkey,TUR,2012,5.86075,0.004257787,1.491272,57.86501,Asia,Western Asia
Turkey,TUR,2013,7.55745,0.006784615,2.242158,59.42051,Asia,Western Asia
Turkey,TUR,2014,8.52005,0.0174,3.446564,40.6447,Asia,Western Asia
Turkey,TUR,2015,11.65247,0.19412,4.665543,67.14584,Asia,Western Asia
Turkey,TUR,2016,15.5171,1.0431,6.45323,67.2309,Asia,Western Asia
Turkey,TUR,2017,17.9038,2.8893,8.2515,58.2185,Asia,Western Asia
Turkey,TUR,2018,19.9492,7.7998,10.080515,59.9385,Asia,Western Asia
Turkey,TUR,2019,21.7307,9.2498,12.35007454,88.8228,Asia,Western Asia
Turkey,TUR,2020,24.7616267,10.83464461,14.22394121,78.06342639,Asia,Western Asia
Turkmenistan,TKM,1985,0.0,0.0,0.0,0.003,Asia,Central Asia
Turkmenistan,TKM,1986,0.0,0.0,0.0,0.003,Asia,Central Asia
Turkmenistan,TKM,1987,0.0,0.0,0.0,0.003,Asia,Central Asia
Turkmenistan,TKM,1988,0.0,0.0,0.0,0.003,Asia,Central Asia
Turkmenistan,TKM,1989,0.0,0.0,0.0,0.003,Asia,Central Asia
Turkmenistan,TKM,1990,0.0,0.0,0.0,0.003,Asia,Central Asia
Turkmenistan,TKM,1991,0.0,0.0,0.0,0.003,Asia,Central Asia
Turkmenistan,TKM,1992,0.0,0.0,0.0,0.0042,Asia,Central Asia
Turkmenistan,TKM,1993,0.0,0.0,0.0,0.005,Asia,Central Asia
Turkmenistan,TKM,1994,0.0,0.0,0.0,0.004,Asia,Central Asia
Turkmenistan,TKM,1995,0.0,0.0,0.0,0.004,Asia,Central Asia
Turkmenistan,TKM,1996,0.0,0.0,0.0,0.005,Asia,Central Asia
Turkmenistan,TKM,1997,0.0,0.0,0.0,0.005,Asia,Central Asia
Turkmenistan,TKM,1998,0.0,0.0,0.0,0.006,Asia,Central Asia
Turkmenistan,TKM,1999,0.0,0.0,0.0,0.005,Asia,Central Asia
Turkmenistan,TKM,2000,0.0,0.0,0.0,0.003154,Asia,Central Asia
Turkmenistan,TKM,2001,0.0,0.0,0.0,0.003154,Asia,Central Asia
Turkmenistan,TKM,2002,0.0,0.0,0.0,0.003154,Asia,Central Asia
Turkmenistan,TKM,2003,0.0,0.0,0.0,0.003154,Asia,Central Asia
Turkmenistan,TKM,2004,0.0,0.0,0.0,0.003154,Asia,Central Asia
Turkmenistan,TKM,2005,0.0,0.0,0.0,0.003154,Asia,Central Asia
Turkmenistan,TKM,2006,0.0,0.0,0.0,0.003154,Asia,Central Asia
Turkmenistan,TKM,2007,0.0,0.0,0.0,0.003154,Asia,Central Asia
Turkmenistan,TKM,2008,0.0,0.0,0.0,0.003154,Asia,Central Asia
Turkmenistan,TKM,2009,0.0,0.0,0.0,0.003154,Asia,Central Asia
Turkmenistan,TKM,2010,0.0,0.0001595,0.0,0.003154,Asia,Central Asia
Turkmenistan,TKM,2011,0.0,0.00045675,0.0,0.003154,Asia,Central Asia
Turkmenistan,TKM,2012,0.0,0.000981432,0.0,0.003154,Asia,Central Asia
Turkmenistan,TKM,2013,0.0,0.00184875,0.0,0.003154,Asia,Central Asia
Turkmenistan,TKM,2014,0.0,0.0031175,0.0,0.003154,Asia,Central Asia
Turkmenistan,TKM,2015,0.0,0.00522,0.0,0.003154,Asia,Central Asia
Turkmenistan,TKM,2016,0.0,0.006979068,0.0,0.003154,Asia,Central Asia
Turkmenistan,TKM,2017,0.0,0.00696,0.0,0.003154,Asia,Central Asia
Turkmenistan,TKM,2018,0.0,0.00696,0.0,0.003154,Asia,Central Asia
Turkmenistan,TKM,2019,0.0,0.00696,0.0,0.003154,Asia,Central Asia
Turkmenistan,TKM,2020,0.0,0.00696,0.0,0.003154,Asia,Central Asia
Ukraine,UKR,1985,0.0,0.0,0.0,10.7126256,Europe,Eastern Europe
Ukraine,UKR,1986,0.0,0.0,0.0,10.6551734,Europe,Eastern Europe
Ukraine,UKR,1987,0.0,0.0,0.0,9.5945174,Europe,Eastern Europe
Ukraine,UKR,1988,0.0,0.0,0.0,11.93238,Europe,Eastern Europe
Ukraine,UKR,1989,0.0,0.0,0.0,10.1292648,Europe,Eastern Europe
Ukraine,UKR,1990,0.0,0.0,0.0,10.514,Europe,Eastern Europe
Ukraine,UKR,1991,0.0,0.0,0.0,11.71,Europe,Eastern Europe
Ukraine,UKR,1992,0.0,0.0,0.0,7.883,Europe,Eastern Europe
Ukraine,UKR,1993,0.0,0.0,0.0,11.039,Europe,Eastern Europe
Ukraine,UKR,1994,0.0,0.0,0.0,12.118,Europe,Eastern Europe
Ukraine,UKR,1995,0.0,0.0,0.0,9.953,Europe,Eastern Europe
Ukraine,UKR,1996,0.0,0.0,0.0,8.632,Europe,Eastern Europe
Ukraine,UKR,1997,0.0,0.0,0.0,9.856,Europe,Eastern Europe
Ukraine,UKR,1998,0.003,0.0,0.0,15.739,Europe,Eastern Europe
Ukraine,UKR,1999,0.003,0.0,0.0,14.324,Europe,Eastern Europe
Ukraine,UKR,2000,0.006,0.0,0.0,11.274,Europe,Eastern Europe
Ukraine,UKR,2001,0.016,0.0,0.0,12.032,Europe,Eastern Europe
Ukraine,UKR,2002,0.022,0.0,0.0,9.627,Europe,Eastern Europe
Ukraine,UKR,2003,0.031,0.0,0.0,9.238,Europe,Eastern Europe
Ukraine,UKR,2004,0.033,0.0,0.0,11.753,Europe,Eastern Europe
Ukraine,UKR,2005,0.038,0.0,0.0,12.363,Europe,Eastern Europe
Ukraine,UKR,2006,0.035,0.0,0.0,12.886,Europe,Eastern Europe
Ukraine,UKR,2007,0.045,0.0,0.281,10.143,Europe,Eastern Europe
Ukraine,UKR,2008,0.045,0.0,0.264,11.512,Europe,Eastern Europe
Ukraine,UKR,2009,0.043,0.0,0.139,11.936,Europe,Eastern Europe
Ukraine,UKR,2010,0.05,0.0,0.188,13.152,Europe,Eastern Europe
Ukraine,UKR,2011,0.0895,0.0301,0.134,10.94383,Europe,Eastern Europe
Ukraine,UKR,2012,0.2882,0.3333,0.134,10.47863,Europe,Eastern Europe
Ukraine,UKR,2013,0.6386,0.57,0.101,13.80481,Europe,Eastern Europe
Ukraine,UKR,2014,1.1302,0.429,0.13,8.47827,Europe,Eastern Europe
Ukraine,UKR,2015,1.0844,0.4765,0.145,5.39632,Europe,Eastern Europe
Ukraine,UKR,2016,0.9538,0.4908,0.136,7.6758,Europe,Eastern Europe
Ukraine,UKR,2017,0.9834,0.7217,0.2099,8.94761028,Europe,Eastern Europe
Ukraine,UKR,2018,1.1884,1.1075,0.3005,10.4277,Europe,Eastern Europe
Ukraine,UKR,2019,2.0202,2.9328,0.329181257,6.5083,Europe,Eastern Europe
Ukraine,UKR,2020,3.171965426,6.185735955,0.357857755,6.272487234,Europe,Eastern Europe
United Arab Emirates,ARE,1965,0.0,0.0,0.0,0.0,Asia,Western Asia
United Arab Emirates,ARE,1966,0.0,0.0,0.0,0.0,Asia,Western Asia
United Arab Emirates,ARE,1967,0.0,0.0,0.0,0.0,Asia,Western Asia
United Arab Emirates,ARE,1968,0.0,0.0,0.0,0.0,Asia,Western Asia
United Arab Emirates,ARE,1969,0.0,0.0,0.0,0.0,Asia,Western Asia
United Arab Emirates,ARE,1970,0.0,0.0,0.0,0.0,Asia,Western Asia
United Arab Emirates,ARE,1971,0.0,0.0,0.0,0.0,Asia,Western Asia
United Arab Emirates,ARE,1972,0.0,0.0,0.0,0.0,Asia,Western Asia
United Arab Emirates,ARE,1973,0.0,0.0,0.0,0.0,Asia,Western Asia
United Arab Emirates,ARE,1974,0.0,0.0,0.0,0.0,Asia,Western Asia
United Arab Emirates,ARE,1975,0.0,0.0,0.0,0.0,Asia,Western Asia
United Arab Emirates,ARE,1976,0.0,0.0,0.0,0.0,Asia,Western Asia
United Arab Emirates,ARE,1977,0.0,0.0,0.0,0.0,Asia,Western Asia
United Arab Emirates,ARE,1978,0.0,0.0,0.0,0.0,Asia,Western Asia
United Arab Emirates,ARE,1979,0.0,0.0,0.0,0.0,Asia,Western Asia
United Arab Emirates,ARE,1980,0.0,0.0,0.0,0.0,Asia,Western Asia
United Arab Emirates,ARE,1981,0.0,0.0,0.0,0.0,Asia,Western Asia
United Arab Emirates,ARE,1982,0.0,0.0,0.0,0.0,Asia,Western Asia
United Arab Emirates,ARE,1983,0.0,0.0,0.0,0.0,Asia,Western Asia
United Arab Emirates,ARE,1984,0.0,0.0,0.0,0.0,Asia,Western Asia
United Arab Emirates,ARE,1985,0.0,0.0,0.0,0.0,Asia,Western Asia
United Arab Emirates,ARE,1986,0.0,0.0,0.0,0.0,Asia,Western Asia
United Arab Emirates,ARE,1987,0.0,0.0,0.0,0.0,Asia,Western Asia
United Arab Emirates,ARE,1988,0.0,0.0,0.0,0.0,Asia,Western Asia
United Arab Emirates,ARE,1989,0.0,0.0,0.0,0.0,Asia,Western Asia
United Arab Emirates,ARE,1990,0.0,0.0,0.0,0.0,Asia,Western Asia
United Arab Emirates,ARE,1991,0.0,0.0,0.0,0.0,Asia,Western Asia
United Arab Emirates,ARE,1992,0.0,0.0,0.0,0.0,Asia,Western Asia
United Arab Emirates,ARE,1993,0.0,0.0,0.0,0.0,Asia,Western Asia
United Arab Emirates,ARE,1994,0.0,0.0,0.0,0.0,Asia,Western Asia
United Arab Emirates,ARE,1995,0.0,0.0,0.0,0.0,Asia,Western Asia
United Arab Emirates,ARE,1996,0.0,0.0,0.0,0.0,Asia,Western Asia
United Arab Emirates,ARE,1997,0.0,0.0,0.0,0.0,Asia,Western Asia
United Arab Emirates,ARE,1998,0.0,0.0,0.0,0.0,Asia,Western Asia
United Arab Emirates,ARE,1999,0.0,0.0,0.0,0.0,Asia,Western Asia
United Arab Emirates,ARE,2000,0.0,0.0,0.0,0.0,Asia,Western Asia
United Arab Emirates,ARE,2001,0.0,0.0,0.0,0.0,Asia,Western Asia
United Arab Emirates,ARE,2002,0.0,0.0,0.0,0.0,Asia,Western Asia
United Arab Emirates,ARE,2003,0.0,0.0,0.0,0.0,Asia,Western Asia
United Arab Emirates,ARE,2004,0.0,0.0,0.0,0.0,Asia,Western Asia
United Arab Emirates,ARE,2005,0.0,0.0,0.0,0.0,Asia,Western Asia
United Arab Emirates,ARE,2006,0.0,0.0,0.0,0.0,Asia,Western Asia
United Arab Emirates,ARE,2007,0.0,0.0,0.0,0.0,Asia,Western Asia
United Arab Emirates,ARE,2008,0.0,0.0,0.0,0.0,Asia,Western Asia
United Arab Emirates,ARE,2009,0.0,0.006354,0.0,0.0,Asia,Western Asia
United Arab Emirates,ARE,2010,0.0,0.018424,0.0,0.0,Asia,Western Asia
United Arab Emirates,ARE,2011,0.0,0.020696,0.0,0.0,Asia,Western Asia
United Arab Emirates,ARE,2012,0.0,0.024242,0.0,0.0,Asia,Western Asia
United Arab Emirates,ARE,2013,0.001489,0.085423,0.0001,0.0,Asia,Western Asia
United Arab Emirates,ARE,2014,0.002978,0.308431,0.006,0.0,Asia,Western Asia
United Arab Emirates,ARE,2015,0.001489,0.309215,0.006,0.0,Asia,Western Asia
United Arab Emirates,ARE,2016,0.0,0.339022,0.006,0.0,Asia,Western Asia
United Arab Emirates,ARE,2017,0.0,0.785271,0.006,0.0,Asia,Western Asia
United Arab Emirates,ARE,2018,0.0,1.314084181,0.006,0.0,Asia,Western Asia
United Arab Emirates,ARE,2019,0.0,4.168878665,0.006,0.0,Asia,Western Asia
United Arab Emirates,ARE,2020,0.0,5.553120875,0.006,0.0,Asia,Western Asia
United Kingdom,GBR,1965,0.0,0.0,0.0,4.612,Europe,Northern Europe
United Kingdom,GBR,1966,0.0,0.0,0.0,4.536,Europe,Northern Europe
United Kingdom,GBR,1967,0.0,0.0,0.0,4.885,Europe,Northern Europe
United Kingdom,GBR,1968,0.0,0.0,0.0,3.722,Europe,Northern Europe
United Kingdom,GBR,1969,0.0,0.0,0.0,3.256,Europe,Northern Europe
United Kingdom,GBR,1970,0.0,0.0,0.0,4.536,Europe,Northern Europe
United Kingdom,GBR,1971,0.0,0.0,0.0,3.373,Europe,Northern Europe
United Kingdom,GBR,1972,0.0,0.0,0.0,3.373,Europe,Northern Europe
United Kingdom,GBR,1973,0.0,0.0,0.0,3.838,Europe,Northern Europe
United Kingdom,GBR,1974,0.0,0.0,0.0,4.071,Europe,Northern Europe
United Kingdom,GBR,1975,0.0,0.0,0.0,3.838,Europe,Northern Europe
United Kingdom,GBR,1976,0.0,0.0,0.0,4.536,Europe,Northern Europe
United Kingdom,GBR,1977,0.0,0.0,0.0,3.954,Europe,Northern Europe
United Kingdom,GBR,1978,0.0,0.0,0.0,4.071,Europe,Northern Europe
United Kingdom,GBR,1979,0.0,0.0,0.0,4.303,Europe,Northern Europe
United Kingdom,GBR,1980,0.0,0.0,0.0,3.954,Europe,Northern Europe
United Kingdom,GBR,1981,0.0,0.0,0.0,4.419,Europe,Northern Europe
United Kingdom,GBR,1982,0.0,0.0,0.0,4.536,Europe,Northern Europe
United Kingdom,GBR,1983,0.0,0.0,0.0,4.536,Europe,Northern Europe
United Kingdom,GBR,1984,0.0,0.001010101,0.0,4.536,Europe,Northern Europe
United Kingdom,GBR,1985,0.0,0.001010101,0.0,3.9542,Europe,Northern Europe
United Kingdom,GBR,1986,0.0,0.001010101,0.0,4.7683,Europe,Northern Europe
United Kingdom,GBR,1987,0.0,0.0,0.0,4.1868,Europe,Northern Europe
United Kingdom,GBR,1988,0.0,0.001010101,0.0,4.8846,Europe,Northern Europe
United Kingdom,GBR,1989,0.009,0.0,0.0,4.7683,Europe,Northern Europe
United Kingdom,GBR,1990,0.009,0.0,0.5958,5.1172,Europe,Northern Europe
United Kingdom,GBR,1991,0.009,0.0,0.6879,4.5357,Europe,Northern Europe
United Kingdom,GBR,1992,0.033,0.0,0.9342,5.3498,Europe,Northern Europe
United Kingdom,GBR,1993,0.217,0.0,1.198,4.3031,Europe,Northern Europe
United Kingdom,GBR,1994,0.344,0.0,1.5185,5.1172,Europe,Northern Europe
United Kingdom,GBR,1995,0.392,0.0,1.6416,4.652,Europe,Northern Europe
United Kingdom,GBR,1996,0.488,0.0,1.8046,3.39596,Europe,Northern Europe
United Kingdom,GBR,1997,0.667,0.0,2.1098,4.39614,Europe,Northern Europe
United Kingdom,GBR,1998,0.877,0.0,2.6542,5.117614359,Europe,Northern Europe
United Kingdom,GBR,1999,0.85,0.001,3.4291,5.335597274,Europe,Northern Europe
United Kingdom,GBR,2000,0.946,0.001,3.8818,5.085745352,Europe,Northern Europe
United Kingdom,GBR,2001,0.965,0.002,4.526,4.054648157,Europe,Northern Europe
United Kingdom,GBR,2002,1.259,0.003,5.0801,4.787484493,Europe,Northern Europe
United Kingdom,GBR,2003,1.288,0.003,6.1737,3.227700453,Europe,Northern Europe
United Kingdom,GBR,2004,1.939,0.004,7.3639,4.844460361,Europe,Northern Europe
United Kingdom,GBR,2005,2.912,0.008,9.1023,4.92290012,Europe,Northern Europe
United Kingdom,GBR,2006,4.236,0.011,9.2769,4.593406838,Europe,Northern Europe
United Kingdom,GBR,2007,5.2738175,0.014,9.324501165,5.0773044,Europe,Northern Europe
United Kingdom,GBR,2008,7.09724817,0.017,9.649277516,5.141186265,Europe,Northern Europe
United Kingdom,GBR,2009,9.280971518,0.020000206,10.71494767,5.227892531,Europe,Northern Europe
